"Voltage","Current","Active_Power","Apparent_Power","Reactive_Power","Power_Factor","Phase_angle","Frequency","Fordward_Energy","Reverse_Energy","Abs_Energy","Ind_Energy","Cap_Energy","Abs_Reactive_Energy","MeterStatus","SyStatus","createdAt"
226.68,0.47,73,106,-57,0.69,-0.48,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:01.400Z"
227.09,0.47,74,107,-56,0.69,-0.48,49.97,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:11:06.656Z"
227.51,0.47,74,108,-57,0.69,-0.48,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:11.916Z"
227.32,0.47,73,106,-57,0.69,-0.48,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:11:17.180Z"
227.38,0.47,74,107,-57,0.69,-0.48,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:22.426Z"
227.53,0.47,73,106,-57,0.69,-0.48,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:11:27.687Z"
227.09,0.47,73,106,-57,0.69,-0.48,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:32.941Z"
227.31,0.47,74,107,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:38.207Z"
227.42,0.47,73,106,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:11:43.457Z"
227.35,0.48,76,108,-57,0.7,-0.47,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:48.711Z"
227.57,0.47,73,106,-57,0.69,-0.47,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:11:53.967Z"
227.66,0.46,70,104,-57,0.68,-0.49,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:11:59.240Z"
227.66,0.46,71,105,-58,0.68,-0.48,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:04.478Z"
227.83,0.48,77,110,-57,0.71,-0.47,50.03,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:09.735Z"
228.05,0.48,75,108,-57,0.7,-0.47,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:12:14.996Z"
229.52,0.47,75,108,-57,0.7,-0.47,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:12:20.259Z"
229.54,0.48,76,110,-57,0.7,-0.48,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:12:25.507Z"
229.37,0.47,75,108,-57,0.69,-0.47,50.01,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:30.766Z"
229.49,0.47,74,107,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:36.019Z"
229.48,0.48,76,109,-57,0.7,-0.46,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:12:41.284Z"
229.44,0.48,77,110,-57,0.7,-0.47,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:46.538Z"
229.4,0.47,74,107,-57,0.69,-0.47,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:51.788Z"
229.12,0.47,74,107,-57,0.69,-0.48,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:12:57.045Z"
229.04,0.47,74,107,-57,0.69,-0.48,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:02.311Z"
229.17,0.47,74,107,-57,0.69,-0.48,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:13:07.559Z"
229.12,0.47,75,108,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:12.813Z"
228.99,0.47,75,108,-57,0.69,-0.47,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:18.073Z"
229.19,0.47,74,107,-57,0.69,-0.48,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:23.337Z"
229.02,0.47,74,107,-57,0.69,-0.48,49.97,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:28.585Z"
229.18,0.47,74,107,-57,0.69,-0.47,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:33.845Z"
229.5,0.47,75,108,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:39.097Z"
229.51,0.48,76,109,-57,0.7,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:13:44.365Z"
229.47,0.47,74,107,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:49.617Z"
229.12,0.47,75,108,-57,0.69,-0.47,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:13:54.867Z"
228.85,0.47,74,107,-57,0.69,-0.48,49.97,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:00.123Z"
229.03,0.48,76,110,-57,0.7,-0.48,49.97,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:14:05.391Z"
228.99,0.47,74,107,-57,0.69,-0.47,49.97,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:10.637Z"
229.21,0.47,74,107,-57,0.69,-0.47,49.98,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:15.894Z"
229.45,0.47,75,108,-57,0.69,-0.46,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:21.149Z"
229.3,0.48,76,109,-58,0.7,-0.48,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:26.411Z"
229.64,0.47,75,108,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:31.663Z"
229.54,0.47,75,108,-57,0.7,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:36.920Z"
229.68,0.47,75,108,-57,0.69,-0.48,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:14:42.175Z"
229.57,0.47,74,107,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:47.441Z"
229.32,0.47,74,107,-57,0.69,-0.47,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:52.687Z"
228.46,0.47,75,108,-58,0.69,-0.47,50.02,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:14:57.945Z"
228.41,0.47,74,107,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.41,2.03,10241,2,"2022-01-20T05:15:03.201Z"
228.98,0.46,70,104,-58,0.68,-0.49,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:15:08.469Z"
229.87,0.46,70,104,-58,0.68,-0.49,50.01,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:15:13.715Z"
230.58,0.48,77,109,-57,0.7,-0.46,50,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:15:18.976Z"
230.41,0.48,77,110,-57,0.7,-0.47,49.99,25.62,0,25.62,0.58,1.41,2.03,10241,0,"2022-01-20T05:15:24.227Z"
230.65,0.47,76,108,-57,0.7,-0.47,49.98,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:29.493Z"
230.56,0.47,76,109,-57,0.7,-0.47,49.98,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:34.741Z"
230.13,0.47,75,107,-57,0.7,-0.48,49.98,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:39.997Z"
230.21,0.48,77,110,-58,0.7,-0.47,49.99,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:45.255Z"
227.84,0.48,75,108,-57,0.69,-0.49,49.99,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:50.519Z"
229.3,0.47,75,108,-57,0.7,-0.45,49.99,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:15:55.767Z"
228.59,0.47,75,108,-57,0.69,-0.47,49.99,25.62,0,25.62,0.58,1.42,2.03,10241,0,"2022-01-20T05:16:01.025Z"
228.61,0.47,75,108,-57,0.69,-0.47,50,25.62,0,25.62,0.58,1.42,2.03,10241,2,"2022-01-20T05:16:06.279Z"
228.37,0.85,190,193,1,0.98,0.02,50,25.62,0,25.62,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:11.545Z"
228.41,0.86,192,196,1,0.98,0.03,50,25.62,0,25.62,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:16.797Z"
228.4,0.86,191,195,1,0.98,0.03,50.01,25.62,0,25.62,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:22.047Z"
228.47,0.85,189,193,1,0.98,0.02,50.02,25.62,0,25.62,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:27.303Z"
228,0.84,187,191,0,0.98,0.02,50.01,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:32.571Z"
227.76,0.82,183,187,0,0.98,0.02,50,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:37.817Z"
227.9,0.83,184,188,-1,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,2049,2,"2022-01-20T05:16:43.073Z"
227.69,0.8,178,181,-2,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:48.333Z"
227.45,0.78,172,176,-3,0.98,-0.01,50,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:16:53.597Z"
227.73,0.78,174,177,-2,0.98,0.02,50.01,25.63,0,25.63,0.58,1.42,2.03,2049,2,"2022-01-20T05:16:58.843Z"
227.83,0.77,172,176,-2,0.98,0.01,50.02,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:04.103Z"
227.63,0.77,172,175,-3,0.98,0,50.03,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:09.356Z"
227.8,0.79,175,179,-3,0.98,0,50.02,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:14.625Z"
227.6,0.77,171,175,-3,0.98,0,50.01,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:19.873Z"
226.4,0.77,170,174,-4,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,2049,2,"2022-01-20T05:17:25.125Z"
226.38,0.78,171,176,-4,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:30.381Z"
227.86,0.77,170,174,-2,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:35.647Z"
227.96,0.76,170,174,-2,0.98,0,49.99,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:40.895Z"
227.85,0.77,172,176,-2,0.98,0,49.99,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:46.151Z"
227.73,0.76,169,173,-3,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,2049,0,"2022-01-20T05:17:51.414Z"
227.78,0.76,170,173,-2,0.98,0.01,50,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:17:56.673Z"
227.91,0.76,170,173,-3,0.98,0.01,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:01.919Z"
228.04,0.77,172,176,-3,0.98,0.02,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:07.177Z"
228.02,0.76,170,173,-3,0.98,0.02,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:18:12.431Z"
228.01,0.74,165,169,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:17.704Z"
228.1,0.75,166,170,-3,0.98,0.02,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:22.945Z"
227.97,0.79,174,178,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:28.201Z"
227.93,0.77,171,175,-2,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:18:33.457Z"
227.97,0.77,171,175,-2,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:38.725Z"
227.84,0.77,172,176,-3,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:43.971Z"
227.9,0.76,170,174,-3,0.98,0,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:49.226Z"
227.9,0.76,169,173,-3,0.98,0,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:18:54.482Z"
228.32,0.76,170,174,-2,0.98,0.01,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:18:59.749Z"
228.38,0.77,172,176,-2,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:04.996Z"
228.17,0.76,170,173,-2,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:19:10.252Z"
227.01,0.76,170,173,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:15.508Z"
227.13,0.77,171,174,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:20.784Z"
227.12,0.77,171,175,-3,0.98,0,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:26.021Z"
227.24,0.77,172,176,-3,0.98,0,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:31.278Z"
226.78,0.76,169,173,-4,0.98,-0.01,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:19:36.532Z"
226.5,0.77,169,173,-4,0.98,-0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:41.801Z"
226.52,0.77,171,175,-4,0.98,0.01,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:47.049Z"
226.71,0.77,170,173,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:19:52.304Z"
226.71,0.76,169,173,-4,0.98,0.01,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:19:57.560Z"
226.66,0.77,170,173,-3,0.98,0.01,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:02.824Z"
226.68,0.77,170,174,-3,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:08.075Z"
226.76,0.77,170,174,-3,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:13.330Z"
226.95,0.77,170,173,-3,0.98,0,50,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:18.592Z"
226.92,0.78,171,176,-3,0.98,0,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:23.851Z"
226.96,0.76,169,173,-3,0.98,0.01,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:29.099Z"
226.91,0.77,170,174,-3,0.98,0.01,50.02,25.63,0,25.63,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:34.355Z"
226.94,0.77,170,174,-4,0.98,0,50.01,25.63,0,25.63,0.58,1.42,2.03,10241,2,"2022-01-20T05:20:39.611Z"
226.8,0.77,170,174,-3,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:44.881Z"
226.77,0.77,169,173,-3,0.98,0,50.02,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:50.127Z"
226.86,0.77,170,174,-3,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:20:55.381Z"
226.74,0.77,170,174,-3,0.98,0.01,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:00.638Z"
226.78,0.77,171,175,-4,0.98,0.01,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:21:05.903Z"
226.89,0.77,171,174,-3,0.98,0.01,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:11.150Z"
227.04,0.77,171,175,-3,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:16.407Z"
226.99,0.77,170,174,-3,0.98,0,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:21.663Z"
227.23,0.75,167,170,-3,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:21:26.929Z"
227.12,0.77,170,174,-4,0.98,0,50.03,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:32.177Z"
226.93,0.78,173,177,-3,0.98,0.01,50.02,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:37.433Z"
227.03,0.77,171,175,-3,0.98,0.02,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:42.689Z"
226.57,0.78,172,176,-3,0.98,0.01,50,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:21:47.958Z"
229.2,0.77,173,177,0,0.98,0.02,49.99,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:53.202Z"
229.52,0.77,172,175,-1,0.98,0,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:21:58.459Z"
229.51,0.76,171,174,-1,0.98,0.01,50,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:22:03.716Z"
229.36,0.76,171,174,-1,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:08.980Z"
229.43,0.76,172,175,-1,0.98,0,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:14.228Z"
229.48,0.76,171,175,-1,0.98,0,50,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:22:19.482Z"
229.56,0.77,172,176,-1,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:24.741Z"
229.48,0.76,171,175,-1,0.98,0.01,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:30.004Z"
229.38,0.76,171,175,-1,0.98,0,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:35.253Z"
229.33,0.77,172,176,-1,0.98,0.03,49.99,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:40.508Z"
229.41,0.77,172,176,-1,0.98,0.02,49.99,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:45.765Z"
229.35,0.76,172,175,-1,0.98,0.03,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:22:51.030Z"
229.52,0.76,171,174,-1,0.98,0.02,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:22:56.278Z"
229.44,0.76,171,175,-1,0.98,0.02,50,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:01.534Z"
229.36,0.77,171,175,-1,0.98,0,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:23:06.793Z"
229.66,0.47,74,107,-57,0.69,-0.48,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:12.058Z"
230.06,0.47,74,107,-57,0.69,-0.47,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:17.304Z"
230.16,0.47,76,109,-57,0.7,-0.46,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:22.560Z"
230.81,0.47,75,108,-57,0.7,-0.48,50.02,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:27.817Z"
230.88,0.47,74,107,-57,0.69,-0.47,50.03,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:33.084Z"
230.28,0.48,77,110,-57,0.7,-0.47,50.02,25.64,0,25.64,0.58,1.42,2.03,10241,2,"2022-01-20T05:23:38.330Z"
228.8,0.48,75,109,-57,0.69,-0.48,50.02,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:43.586Z"
229.66,0.47,74,107,-58,0.69,-0.47,50.01,25.64,0,25.64,0.58,1.42,2.03,10241,0,"2022-01-20T05:23:48.845Z"
229.72,0.47,75,108,-57,0.7,-0.47,50.01,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:23:54.107Z"
229.93,0.47,74,107,-58,0.69,-0.48,50.03,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:23:59.357Z"
229.83,0.47,74,107,-58,0.69,-0.48,50.02,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:04.613Z"
228.72,0.48,76,109,-58,0.69,-0.48,50.02,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:09.869Z"
228.87,0.48,76,109,-58,0.7,-0.48,50.02,25.64,0,25.64,0.58,1.42,2.04,10241,2,"2022-01-20T05:24:15.135Z"
228.62,0.47,74,107,-58,0.69,-0.48,50.03,25.64,0,25.64,0.58,1.42,2.04,10241,2,"2022-01-20T05:24:20.383Z"
229.13,0.47,74,108,-58,0.69,-0.48,50.04,25.64,0,25.64,0.58,1.42,2.04,10241,2,"2022-01-20T05:24:25.639Z"
229.2,0.48,75,109,-58,0.69,-0.48,50.04,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:30.895Z"
229.14,0.46,71,105,-58,0.68,-0.49,50.03,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:36.167Z"
229.31,0.46,71,105,-59,0.68,-0.49,50.03,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:41.409Z"
229.51,0.48,77,110,-58,0.7,-0.46,50.04,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:46.665Z"
229.37,0.48,78,110,-57,0.71,-0.47,50.03,25.64,0,25.64,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:51.921Z"
229.16,0.47,76,108,-58,0.7,-0.47,50.01,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:24:57.185Z"
229.13,0.47,75,108,-58,0.7,-0.47,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:25:02.435Z"
229.1,0.48,75,109,-58,0.69,-0.47,50.03,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:25:07.691Z"
229.07,0.48,77,110,-58,0.7,-0.47,50.01,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:12.947Z"
229.04,0.47,74,107,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:18.215Z"
228.97,0.47,74,107,-58,0.69,-0.48,50.01,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:23.461Z"
228.99,0.48,76,109,-58,0.7,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:28.723Z"
229.02,0.48,77,110,-58,0.7,-0.48,50.03,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:33.973Z"
227.09,0.47,72,106,-58,0.68,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:39.245Z"
228.74,0.47,74,107,-58,0.69,-0.47,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:25:44.487Z"
228.79,0.47,74,107,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:49.743Z"
228.62,0.47,74,107,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:25:54.999Z"
228.65,0.47,74,107,-58,0.69,-0.49,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:00.263Z"
228.61,0.48,75,109,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:05.513Z"
228.6,0.48,75,108,-58,0.69,-0.47,50.01,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:10.769Z"
228.64,0.47,74,107,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:16.025Z"
228.6,0.48,76,110,-58,0.7,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:21.293Z"
228.65,0.47,74,107,-58,0.69,-0.48,50.02,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:26.539Z"
228.72,0.47,74,108,-58,0.69,-0.48,50.03,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:26:31.795Z"
228.74,0.48,77,110,-58,0.69,-0.46,50.03,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:26:37.051Z"
228.76,0.47,74,107,-58,0.69,-0.48,50.05,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:42.319Z"
229.23,0.47,75,108,-58,0.69,-0.48,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:47.563Z"
229.35,0.47,74,108,-58,0.69,-0.47,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:52.821Z"
229.75,0.48,75,109,-58,0.69,-0.48,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:26:58.077Z"
229.6,0.47,74,107,-58,0.69,-0.47,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:27:03.343Z"
229.51,0.47,74,107,-58,0.69,-0.48,50.05,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:27:08.591Z"
229.84,0.47,75,108,-58,0.69,-0.47,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:27:13.847Z"
229,0.47,74,107,-58,0.69,-0.48,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:27:19.103Z"
228.81,0.47,74,107,-58,0.69,-0.48,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,2,"2022-01-20T05:27:24.371Z"
228.81,0.48,76,110,-58,0.69,-0.48,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:27:29.617Z"
229.74,0.48,76,109,-58,0.7,-0.47,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:27:34.873Z"
229.89,0.47,74,107,-58,0.69,-0.47,50.04,25.65,0,25.65,0.58,1.42,2.04,10241,0,"2022-01-20T05:27:40.129Z"
