"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Current_UNB_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"13.48","2.16","5.25","9.27","13","2","1","2","5","380","391","383","380","234.65","235.19","234.42","0","234.75","30","23","26","12","12","15","15","0","0","2.99","0.39","1.21","4.59","1.02","0.33","0.23","1.58","3.16","0.51","1.23","4.85","0.95","0.76","0.98","0.95","50.02","48","4.66","0","0","0","0","97251.39","362.77","97614.16","96888.62","75284.79","155.1","75439.9","75129.69","125122.38","906.87","4","2020-11-04T20:28:06.019Z"
"13.45","2.16","5.25","9.24","13","2","1","2","5","380","391","383","380","234.68","235.22","234.47","0","234.79","30","23","26","12","12","15","15","0","0","2.99","0.39","1.21","4.59","1.02","0.33","0.23","1.58","3.16","0.51","1.23","4.85","0.95","0.76","0.98","0.95","50.01","48.3","4.66","0","0","0","0","97251.41","362.77","97614.18","96888.63","75284.8","155.1","75439.91","75129.7","125122.4","906.87","4","2020-11-04T20:28:18.386Z"
"14.5","2.16","5.25","10.32","13","2","1","2","5","380","391","383","380","233.99","235.36","234.54","0","234.63","30","23","26","12","12","15","15","0","0","3.68","0.39","1.21","5.28","0.99","0.33","0.23","1.55","3.82","0.51","1.23","5.5","0.97","0.76","0.98","0.96","50","47.69","4.66","0","0","0","0","97251.41","362.77","97614.2","96888.64","75284.8","155.1","75439.91","75129.7","125122.41","906.87","4","2020-11-04T20:28:28.749Z"
"16.34","2.16","5.25","12.17","13","2","1","2","5","380","391","383","380","234.11","235.48","234.66","0","234.75","30","23","26","12","12","15","15","0","0","3.69","0.39","1.21","5.29","0.99","0.33","0.23","1.55","3.83","0.51","1.23","5.51","0.97","0.76","0.98","0.96","50.03","48","4.66","0","0","0","0","97251.43","362.77","97614.21","96888.66","75284.8","155.1","75439.91","75129.7","125122.43","906.87","4","2020-11-04T20:28:39.161Z"
"16.35","2.16","5.25","12.18","13","2","1","2","5","380","391","383","380","234","235.42","234.67","0","234.7","30","23","26","12","12","15","15","0","0","3.7","0.39","1.21","5.3","1","0.33","0.23","1.55","3.83","0.51","1.23","5.52","0.97","0.76","0.98","0.96","50.03","47.69","4.66","0","0","0","0","97251.45","362.77","97614.23","96888.67","75284.8","155.1","75439.91","75129.7","125122.45","906.87","4","2020-11-04T20:28:49.661Z"
"16.37","2.16","5.24","12.2","13","2","1","2","5","380","391","383","380","234.01","235.42","234.65","0","234.69","30","23","26","12","12","15","15","0","0","3.7","0.39","1.21","5.3","0.99","0.33","0.23","1.55","3.83","0.51","1.23","5.52","0.97","0.76","0.98","0.96","50.03","47.38","4.66","0","0","0","0","97251.46","362.77","97614.24","96888.69","75284.81","155.1","75439.92","75129.71","125122.46","906.87","4","2020-11-04T20:29:00.025Z"
"16.38","2.16","5.24","12.21","13","2","1","2","5","380","391","383","380","234.06","235.5","234.73","0","234.76","30","23","26","12","12","15","15","0","0","3.7","0.39","1.21","5.3","0.99","0.33","0.23","1.55","3.83","0.51","1.23","5.52","0.97","0.76","0.98","0.96","50.03","47.38","4.66","0","0","0","0","97251.48","362.77","97614.26","96888.7","75284.81","155.1","75439.92","75129.71","125122.48","906.87","4","2020-11-04T20:29:10.559Z"
"16.39","2.16","5.25","12.22","13","2","1","2","5","380","391","383","380","234.05","235.5","234.72","0","234.76","30","23","26","12","12","15","15","0","0","3.71","0.39","1.21","5.3","0.99","0.33","0.23","1.55","3.84","0.51","1.23","5.53","0.97","0.76","0.98","0.96","50.04","47.69","4.66","0","0","0","0","97251.49","362.77","97614.27","96888.72","75284.82","155.1","75439.93","75129.72","125122.49","906.87","4","2020-11-04T20:29:22.914Z"
"16.39","2.16","5.25","12.22","13","2","1","2","5","380","391","383","380","234.1","235.53","234.73","0","234.79","30","23","26","12","12","15","15","0","0","3.71","0.39","1.21","5.3","1","0.33","0.23","1.55","3.84","0.51","1.23","5.53","0.97","0.76","0.98","0.96","50.03","47.69","4.66","0","0","0","0","97251.52","362.77","97614.29","96888.73","75284.83","155.1","75439.94","75129.72","125122.52","906.87","4","2020-11-04T20:29:31.341Z"
"16.4","2.16","5.24","12.23","13","2","1","2","5","380","391","383","380","233.79","235.25","234.42","0","234.49","30","23","26","12","12","15","15","0","0","3.71","0.39","1.21","5.3","0.99","0.33","0.22","1.54","3.84","0.51","1.23","5.52","0.97","0.76","0.98","0.96","50.03","47.69","4.66","0","0","0","0","97251.53","362.77","97614.3","96888.75","75284.83","155.1","75439.94","75129.73","125122.53","906.87","4","2020-11-04T20:29:41.879Z"
"16.4","2.16","5.24","12.23","13","2","1","2","5","380","391","383","380","233.99","235.44","234.64","0","234.69","30","23","26","12","12","15","15","0","0","3.71","0.39","1.21","5.3","0.99","0.33","0.23","1.55","3.84","0.51","1.23","5.52","0.97","0.76","0.98","0.96","50.03","47.69","4.66","0","0","0","0","97251.55","362.77","97614.32","96888.77","75284.84","155.1","75439.95","75129.73","125122.55","906.87","4","2020-11-04T20:29:54.275Z"
"16.42","2.16","5.24","12.25","13","2","1","2","5","380","391","383","380","232.44","235.24","234.67","0","234.11","30","23","26","12","12","15","15","0","0","4.63","0.77","1.63","7.02","1.91","0.83","0.62","3.36","5","1.14","1.74","7.79","0.92","0.68","0.93","0.9","50.01","47.69","4.66","0","0","0","0","97251.56","362.77","97614.34","96888.78","75284.85","155.1","75439.95","75129.74","125122.56","906.87","4","2020-11-04T20:30:04.641Z"
"16.43","2.16","5.24","12.25","13","2","1","2","5","380","391","383","380","234.02","235.51","234.64","0","234.72","30","23","26","12","12","15","15","0","0","4.63","0.77","1.63","7.02","1.91","0.83","0.62","3.36","5","1.14","1.74","7.79","0.92","0.68","0.93","0.9","50.02","47.38","4.66","0","0","0","0","97251.59","362.77","97614.35","96888.8","75284.85","155.1","75439.95","75129.74","125122.59","906.87","4","2020-11-04T20:30:16.988Z"
"16.38","2.16","5.24","12.2","13","2","1","2","5","380","391","383","380","234.05","235.54","234.67","0","234.75","30","23","26","12","12","15","15","0","0","3.7","0.39","1.21","5.29","0.99","0.33","0.23","1.55","3.83","0.51","1.23","5.52","0.97","0.77","0.98","0.96","50.03","47.08","4.66","0","0","0","0","97251.6","362.77","97614.37","96888.82","75284.86","155.1","75439.96","75129.75","125122.6","906.87","4","2020-11-04T20:30:27.376Z"
"16.34","2.16","5.24","12.16","13","2","1","2","5","380","391","383","380","234.09","235.61","234.7","0","234.8","30","23","26","12","12","15","15","0","0","3.7","0.39","1.21","5.29","0.99","0.33","0.23","1.55","3.83","0.51","1.23","5.52","0.97","0.77","0.98","0.96","50.03","47.38","4.66","0","0","0","0","97251.62","362.77","97614.38","96888.84","75284.87","155.1","75439.97","75129.75","125122.62","906.87","4","2020-11-04T20:30:39.697Z"
"16.35","2.16","5.24","12.18","13","2","1","2","5","380","391","383","380","233.98","235.52","234.61","0","234.7","30","23","26","12","12","15","15","0","0","3.69","0.39","1.21","5.29","0.99","0.33","0.23","1.54","3.82","0.51","1.23","5.51","0.97","0.76","0.98","0.96","50.01","47.69","4.66","0","0","0","0","97251.63","362.77","97614.4","96888.86","75284.87","155.1","75439.97","75129.76","125122.63","906.87","4","2020-11-04T20:30:50.069Z"
"16.35","2.16","5.24","12.18","13","2","1","2","5","380","391","383","380","234.18","235.47","234.58","0","234.75","30","23","26","12","12","15","15","0","0","3.69","0.39","1.21","5.29","0.99","0.33","0.23","1.54","3.82","0.51","1.23","5.51","0.97","0.76","0.98","0.96","50.03","47.38","4.66","0","0","0","0","97251.65","362.77","97614.41","96888.88","75284.88","155.1","75439.98","75129.77","125122.65","906.87","4","2020-11-04T20:31:02.430Z"
"13.49","2.16","5.24","9.28","13","2","1","2","5","380","391","383","380","234.46","235.21","234.41","0","234.69","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.59","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.03","48","4.66","0","0","0","0","97251.65","362.77","97614.41","96888.88","75284.88","155.1","75439.98","75129.77","125122.66","906.87","4","2020-11-04T20:31:14.783Z"
"13.51","2.16","5.24","9.31","13","2","1","2","5","380","391","383","380","234.56","235.31","234.51","0","234.8","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.59","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.03","47.69","4.66","0","0","0","0","97251.68","362.77","97614.45","96888.91","75284.88","155.1","75439.98","75129.77","125122.68","906.87","4","2020-11-04T20:31:27.104Z"
"13.54","2.16","5.24","9.34","13","2","1","2","5","380","391","383","380","234.49","235.25","234.47","0","234.74","30","23","26","12","12","15","15","0","0","3.01","0.39","1.21","4.61","1.02","0.33","0.23","1.57","3.18","0.51","1.23","4.87","0.95","0.76","0.98","0.95","50.03","47.38","4.66","0","0","0","0","97251.69","362.77","97614.46","96888.92","75284.89","155.1","75439.99","75129.77","125122.7","906.87","4","2020-11-04T20:31:37.507Z"
"13.57","2.16","5.24","9.37","13","2","1","2","5","380","391","383","380","234.5","235.3","234.5","0","234.77","30","23","26","12","12","15","15","0","0","3.01","0.39","1.21","4.61","1.02","0.33","0.23","1.57","3.18","0.51","1.23","4.87","0.95","0.76","0.98","0.95","50.05","47.69","4.66","0","0","0","0","97251.7","362.77","97614.48","96888.93","75284.89","155.1","75439.99","75129.77","125122.7","906.87","4","2020-11-04T20:31:51.822Z"
"13.54","2.16","5.24","9.34","13","2","1","2","5","380","391","383","380","234.56","235.37","234.54","0","234.82","30","23","26","12","12","15","15","0","0","3.01","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.18","0.51","1.23","4.87","0.95","0.76","0.98","0.95","50.04","47.38","4.66","0","0","0","0","97251.72","362.77","97614.49","96888.95","75284.9","155.1","75440","75129.79","125122.73","906.87","4","2020-11-04T20:32:02.184Z"
"13.53","2.16","5.23","9.33","13","2","1","2","5","380","391","383","380","234.57","235.38","234.57","0","234.84","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.03","47.38","4.66","0","0","0","0","97251.72","362.77","97614.49","96888.95","75284.9","155.1","75440.01","75129.8","125122.74","906.87","4","2020-11-04T20:32:14.572Z"
"13.5","2.16","5.24","9.3","13","2","1","2","5","380","391","383","380","234.57","235.32","234.57","0","234.82","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.02","48","5.12","0","0","0","0","97251.75","362.77","97614.53","96888.98","75284.91","155.1","75440.01","75129.8","125122.76","906.87","4","2020-11-04T20:32:27.540Z"
"13.49","2.16","5.23","9.29","13","2","1","2","5","380","391","383","380","234.54","235.3","234.57","0","234.8","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.01","48","5.12","0","0","0","0","97251.77","362.77","97614.55","96888.99","75284.91","155.1","75440.02","75129.8","125122.77","906.87","4","2020-11-04T20:32:37.259Z"
"13.51","2.16","5.24","9.31","13","2","1","2","5","380","391","383","380","234.57","235.33","234.5","0","234.8","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.01","48","5.12","0","0","0","0","97251.77","362.77","97614.55","96889.01","75284.91","155.1","75440.02","75129.8","125122.79","906.87","4","2020-11-04T20:32:47.666Z"
"8.48","2.16","5.24","4.97","13","2","1","2","5","380","391","383","380","235.67","235.19","234.17","0","235.01","30","23","26","12","12","15","15","0","0","3","0.39","1.21","4.6","1.02","0.33","0.23","1.57","3.17","0.51","1.23","4.86","0.95","0.76","0.98","0.95","50.02","47.38","5.12","0","0","0","0","97251.79","362.77","97614.57","96889.02","75284.92","155.1","75440.02","75129.81","125122.8","906.87","4","2020-11-04T20:32:59.999Z"
"11.24","2.2","5.24","7.54","13","2","1","2","5","380","391","383","380","235.02","235.31","234.24","0","234.85","30","23","26","12","12","15","15","0","0","2.57","0.4","1.21","4.17","0.63","0.33","0.22","1.18","2.64","0.52","1.23","4.33","0.97","0.77","0.98","0.96","50","46.77","5.12","0","0","0","0","97251.79","362.77","97614.57","96889.02","75284.92","155.1","75440.03","75129.81","125122.81","906.87","4","2020-11-04T20:33:12.339Z"
"11.22","2.2","5.24","7.52","13","2","1","2","5","380","391","383","380","235.01","235.32","234.25","0","234.86","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.17","0.62","0.33","0.22","1.18","2.64","0.52","1.23","4.33","0.97","0.77","0.98","0.96","50.01","47.69","5.12","0","0","0","0","97251.79","362.77","97614.57","96889.02","75284.92","155.1","75440.03","75129.82","125122.83","906.87","4","2020-11-04T20:33:24.720Z"
"11.22","2.2","5.24","7.52","13","2","1","2","5","380","391","383","380","235.18","235.49","234.33","0","235","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.16","0.63","0.33","0.22","1.18","2.64","0.52","1.23","4.33","0.97","0.77","0.98","0.96","50.02","47.38","5.12","0","0","0","0","97251.83","362.77","97614.61","96889.05","75284.93","155.1","75440.04","75129.82","125122.85","906.87","4","2020-11-04T20:33:35.086Z"
"11.2","2.19","5.24","7.49","13","2","1","2","5","380","391","383","380","235.18","235.49","234.33","0","235","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.16","0.62","0.33","0.23","1.18","2.63","0.52","1.23","4.33","0.97","0.77","0.98","0.96","50.04","48","5.12","0","0","0","0","97251.85","362.77","97614.62","96889.07","75284.94","155.1","75440.04","75129.83","125122.87","906.87","4","2020-11-04T20:33:47.628Z"
"11.2","2.19","5.24","7.49","13","2","1","2","5","380","391","383","380","235.16","235.5","234.35","0","235","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.16","0.62","0.33","0.22","1.18","2.63","0.52","1.23","4.32","0.97","0.77","0.98","0.96","50.02","47.69","5.12","0","0","0","0","97251.87","362.77","97614.64","96889.09","75284.95","155.1","75440.05","75129.83","125122.88","906.87","4","2020-11-04T20:33:59.831Z"
"11.2","2.19","5.24","7.5","13","2","1","2","5","380","391","383","380","235.16","235.47","234.45","0","235.03","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.16","0.62","0.33","0.23","1.18","2.63","0.52","1.23","4.32","0.97","0.77","0.98","0.96","50.03","47.38","5.12","0","0","0","0","97251.88","362.77","97614.65","96889.1","75284.95","155.1","75440.05","75129.84","125122.89","906.87","4","2020-11-04T20:34:10.197Z"
"11.19","2.19","5.24","7.49","13","2","1","2","5","380","391","383","380","235.13","235.44","234.38","0","234.98","30","23","26","12","12","15","15","0","0","2.56","0.4","1.21","4.16","0.62","0.33","0.23","1.18","2.63","0.52","1.23","4.32","0.97","0.77","0.98","0.96","50.02","47.38","5.12","0","0","0","0","97251.89","362.77","97614.66","96889.11","75284.95","155.1","75440.05","75129.84","125122.91","906.87","4","2020-11-04T20:34:22.516Z"
"14.66","2.19","5.23","10.68","13","2","1","2","5","380","391","383","380","234.88","235.38","234.43","0","234.9","30","23","26","12","12","15","15","0","0","2.76","0.39","1.21","4.36","0.73","0.33","0.23","1.29","2.86","0.51","1.23","4.55","0.97","0.77","0.98","0.96","49.99","47.69","5.12","0","0","0","0","97251.91","362.77","97614.67","96889.12","75284.95","155.1","75440.05","75129.85","125122.92","906.87","4","2020-11-04T20:34:32.927Z"
"12.18","2.19","5.24","8.27","13","2","1","2","5","380","391","383","380","234.79","235.3","234.31","0","234.8","30","23","26","12","12","15","15","0","0","2.76","0.39","1.21","4.36","0.73","0.33","0.23","1.29","2.86","0.51","1.23","4.55","0.97","0.77","0.98","0.96","49.99","47.38","5.12","0","0","0","0","97251.92","362.77","97614.7","96889.14","75284.96","155.1","75440.06","75129.85","125122.94","906.87","4","2020-11-04T20:34:47.244Z"
"12.22","2.19","5.24","8.31","13","2","1","2","5","380","391","383","380","234.83","235.42","234.38","0","234.88","30","23","26","12","12","15","15","0","0","2.77","0.39","1.21","4.38","0.73","0.33","0.23","1.29","2.87","0.51","1.23","4.56","0.97","0.77","0.98","0.96","50.01","47.08","5.12","0","0","0","0","97251.93","362.77","97614.7","96889.16","75284.96","155.1","75440.06","75129.86","125122.95","906.87","4","2020-11-04T20:34:57.606Z"
"12.23","2.19","5.23","8.32","13","2","1","2","5","380","391","383","380","234.78","235.35","234.34","0","234.82","30","23","26","12","12","15","15","0","0","2.78","0.39","1.2","4.38","0.73","0.33","0.22","1.29","2.87","0.51","1.23","4.56","0.97","0.77","0.98","0.96","49.99","47.69","5.12","0","0","0","0","97251.93","362.77","97614.7","96889.16","75284.96","155.1","75440.07","75129.86","125122.97","906.87","4","2020-11-04T20:35:09.994Z"
"12.24","2.2","5.23","8.33","13","2","1","2","5","380","391","383","380","234.83","235.46","234.41","0","234.9","30","23","26","12","12","15","15","0","0","2.78","0.4","1.2","4.38","0.73","0.33","0.22","1.29","2.87","0.52","1.23","4.57","0.97","0.76","0.98","0.96","50.01","47.38","5.12","0","0","0","0","97251.96","362.77","97614.73","96889.19","75284.97","155.1","75440.07","75129.87","125122.98","906.87","4","2020-11-04T20:35:20.364Z"
"12.24","2.2","5.23","8.33","13","2","1","2","5","380","391","383","380","234.61","235.19","234.21","0","234.67","30","23","26","12","12","15","15","0","0","2.76","0.39","1.2","4.36","0.73","0.33","0.22","1.29","2.86","0.52","1.22","4.55","0.97","0.77","0.98","0.96","50","47.69","5.12","0","0","0","0","97251.98","362.77","97614.75","96889.2","75284.98","155.1","75440.08","75129.87","125122.99","906.87","4","2020-11-04T20:35:32.713Z"
"12.24","2.2","5.23","8.33","13","2","1","2","5","380","391","383","380","234.7","235.23","234.25","0","234.73","30","23","26","12","12","15","15","0","0","2.76","0.39","1.2","4.35","0.73","0.33","0.23","1.29","2.85","0.51","1.22","4.54","0.97","0.77","0.98","0.96","49.98","47.08","5.12","0","0","0","0","97251.99","362.77","97614.76","96889.22","75284.98","155.1","75440.08","75129.88","125123.01","906.87","4","2020-11-04T20:35:46.951Z"
"12.13","2.19","5.22","8.23","13","2","1","2","5","380","391","383","380","234.85","235.38","234.39","0","234.87","30","23","26","12","12","15","15","0","0","2.75","0.39","1.2","4.35","0.73","0.33","0.22","1.29","2.85","0.51","1.22","4.54","0.97","0.77","0.98","0.96","49.98","47.08","5.12","0","0","0","0","97252","362.77","97614.77","96889.23","75284.98","155.1","75440.09","75129.88","125123.02","906.87","4","2020-11-04T20:35:55.474Z"
"12.12","2.19","5.22","8.21","13","2","1","2","5","380","391","383","380","234.83","235.31","234.35","0","234.83","30","23","26","12","12","15","15","0","0","2.75","0.39","1.2","4.35","0.73","0.33","0.22","1.29","2.85","0.51","1.22","4.54","0.97","0.77","0.98","0.96","50","47.08","5.12","0","0","0","0","97252.02","362.77","97614.79","96889.24","75284.98","155.1","75440.09","75129.88","125123.04","906.87","4","2020-11-04T20:36:09.683Z"
